Age,Flight Distance,Gender_Male,Customer Type_disloyal Customer,satisfaction_satisfied
11,605,True,False,False
25,2504,False,False,True
65,1055,False,False,False
39,1543,False,False,True
50,1670,True,True,False
29,368,False,True,False
20,153,True,True,False
51,1651,True,False,True
51,425,False,False,False
26,432,True,True,False
28,1814,False,False,True
23,1080,False,False,False
39,237,True,True,False
62,950,True,False,True
59,145,False,False,True
48,1739,True,False,True
31,2311,False,False,False
36,391,False,True,False
52,453,False,False,False
61,646,True,False,False
9,1050,True,False,True
21,407,False,True,True
28,2597,True,False,True
46,391,True,False,False
51,2133,False,False,False
26,1068,False,True,False
25,678,True,True,False
36,326,False,True,False
70,534,True,False,False
26,337,False,True,False
37,214,True,True,True
68,874,True,False,False
47,209,False,False,False
59,304,True,False,False
27,2837,True,False,True
35,449,False,False,True
36,188,True,False,False
47,728,False,False,False
40,537,False,False,True
47,102,True,False,True
56,3435,True,False,True
34,1668,False,False,True
66,883,False,False,False
41,1183,True,False,False
43,3576,True,False,True
42,304,True,False,False
53,2704,False,False,False
21,1005,False,False,False
22,802,True,True,True
21,368,False,False,False
38,374,True,False,False
64,453,False,False,False
29,867,False,True,True
38,224,False,False,True
63,634,False,False,False
40,550,True,False,False
50,409,True,False,False
59,1773,False,False,True
67,680,True,False,False
46,371,False,False,True
43,919,False,False,True
15,853,True,False,False
37,187,False,False,False
44,1416,False,False,True
24,109,False,True,False
64,209,False,False,True
47,1670,False,False,False
60,1050,False,False,False
41,944,True,False,False
61,989,True,False,False
30,2239,True,False,False
21,762,True,False,True
59,680,True,False,False
44,201,False,False,True
30,522,False,False,False
35,867,True,False,True
15,1235,True,False,True
68,404,True,False,False
54,651,False,False,False
47,173,False,False,False
31,246,True,False,False
43,101,True,False,True
52,551,False,False,False
39,3873,False,False,True
31,642,False,False,True
51,990,False,False,True
74,3589,False,False,True
36,944,False,False,False
54,1953,True,False,True
35,1655,False,False,True
22,409,False,True,False
56,3911,False,False,False
43,779,False,True,False
57,187,True,False,False
59,2400,False,False,True
45,460,True,False,True
59,3261,True,False,True
43,2899,False,False,True
24,1947,True,False,True
30,3513,False,False,True
54,697,True,False,False
37,258,True,False,True
26,271,True,True,False
40,1798,False,False,True
17,1773,False,False,False
42,1922,False,False,True
44,507,True,False,True
30,991,False,True,False
20,1384,False,False,False
23,866,True,False,True
26,1047,True,False,True
28,731,True,False,False
57,364,False,False,False
57,200,True,False,False
39,583,True,False,False
47,270,True,False,True
28,733,False,False,False
34,349,True,False,False
61,300,False,False,False
51,192,True,False,False
39,550,True,False,True
26,113,True,True,False
61,2458,True,False,False
41,1514,False,False,True
39,309,True,True,False
49,2063,False,False,True
12,1670,False,False,False
62,834,False,False,False
21,468,False,True,True
52,931,False,False,False
26,812,False,False,False
25,1754,False,False,True
72,1747,True,False,False
27,1235,True,False,False
62,1009,True,False,False
47,447,False,False,False
38,3453,False,False,True
40,689,True,False,True
25,2803,True,False,False
51,1399,False,False,True
59,888,False,False,True
35,507,True,False,False
40,507,True,False,True
52,728,False,False,True
58,2255,False,False,True
49,558,False,False,False
34,200,True,False,False
51,920,True,False,True
39,925,False,True,False
46,304,False,False,False
25,646,True,True,True
13,401,True,False,True
35,2521,True,False,False
60,697,True,False,False
32,1440,True,False,True
67,135,False,False,False
27,455,False,True,False
30,1605,True,True,False
22,1440,False,False,True
60,563,True,False,False
53,451,False,False,False
59,569,False,False,False
40,3858,True,False,True
53,1041,True,False,False
25,2419,False,False,False
57,448,True,False,True
58,95,False,False,True
49,2149,False,False,True
35,515,False,False,True
49,1013,False,True,False
31,1068,True,False,False
48,696,True,False,True
22,1546,True,False,True
56,1013,True,False,False
28,2419,True,False,False
34,589,False,False,False
21,396,True,True,False
68,900,False,False,True
61,196,True,False,False
42,304,False,True,False
12,447,True,False,True
42,160,True,False,False
24,271,True,False,True
32,1235,False,False,False
30,337,True,False,False
36,2677,False,True,False
53,1605,False,False,True
39,2904,False,False,True
29,1598,True,False,True
36,589,True,False,False
23,764,False,True,False
36,733,True,False,True
38,2570,False,False,True
48,2091,False,False,True
31,109,False,False,False
43,3687,True,False,True
40,207,True,False,False
53,473,True,False,False
64,282,True,True,False
32,895,False,True,False
44,735,False,False,True
19,2158,False,False,False
63,666,False,False,False
7,515,True,False,False
40,2853,True,False,True
44,1448,False,True,False
45,3934,True,False,False
12,289,False,False,False
16,1464,False,True,False
21,1202,True,True,False
35,1152,True,True,False
53,583,True,False,True
33,109,True,False,True
43,3802,True,False,True
56,1682,False,False,True
7,602,False,False,False
42,2500,False,False,True
25,356,False,False,False
37,1562,True,True,False
25,1541,True,False,True
9,853,True,False,False
68,529,False,False,False
17,714,False,True,False
18,143,False,True,False
51,2318,False,False,True
40,273,True,False,False
55,692,False,False,False
37,1448,False,False,True
17,2026,False,False,False
27,399,False,False,False
46,967,False,False,True
21,231,False,True,False
33,577,False,True,False
41,763,False,False,True
28,1188,True,True,False
48,643,False,False,False
61,986,False,False,False
58,3529,False,False,True
38,1619,True,False,False
59,468,False,False,False
24,3410,False,False,True
46,163,True,False,True
49,679,False,False,True
15,1183,False,True,False
70,1587,False,False,False
44,696,False,False,True
47,999,False,False,True
24,2640,False,True,False
31,1363,True,False,True
30,1069,False,True,False
38,237,False,True,False
33,2445,True,False,True
43,3936,False,False,True
41,372,False,False,False
20,3372,True,False,True
57,283,True,False,True
53,366,False,False,False
33,137,True,False,False
61,356,True,False,False
46,2611,False,False,True
57,240,False,False,False
50,1416,False,False,False
59,1971,True,False,True
40,444,False,False,True
25,370,True,True,False
29,369,False,False,False
35,119,True,False,True
34,1903,False,False,True
27,227,True,True,False
25,1709,True,False,True
68,369,True,False,False
43,977,True,False,False
16,1020,True,False,False
53,3472,True,False,False
20,349,False,True,True
67,2288,False,False,False
34,860,True,True,False
58,689,False,False,False
43,803,True,False,True
31,937,False,False,True
17,356,False,False,False
27,1310,False,True,True
37,606,True,False,True
54,1031,False,True,True
32,1904,True,False,True
51,3461,False,False,True
40,641,False,False,True
26,386,True,True,False
45,628,True,False,True
44,2475,False,False,True
29,594,True,False,True
33,338,False,True,False
54,937,True,False,False
40,2248,False,False,False
44,1671,False,False,True
40,857,True,True,False
48,163,False,False,True
50,2358,True,False,False
33,257,False,False,True
63,1431,False,False,False
34,247,True,False,True
23,1842,False,False,True
25,116,False,True,False
34,2322,True,False,True
47,546,True,False,False
37,1491,True,False,False
61,2462,True,False,False
63,2621,True,False,True
43,3048,True,False,True
16,920,True,False,True
46,187,False,False,False
47,226,False,False,False
20,435,False,True,False
26,589,True,True,False
11,1105,True,False,False
28,1220,True,True,False
34,160,True,False,True
11,3187,True,False,False
43,444,False,False,False
37,3476,True,False,True
41,262,True,False,True
44,3187,True,False,True
49,3043,False,False,True
70,102,True,False,False
53,3316,True,False,True
41,3108,False,False,False
36,3635,True,False,True
17,1744,True,False,False
32,3712,True,False,True
42,110,True,False,True
23,585,True,False,False
39,3724,True,False,False
25,920,False,True,True
42,1947,False,False,True
54,3598,False,False,True
34,1065,False,False,False
25,997,True,True,False
53,667,False,False,True
38,432,False,False,False
55,2475,False,False,False
29,2586,False,False,True
27,1521,False,True,False
41,1624,False,False,True
29,1070,True,True,True
29,1597,True,False,True
46,1224,True,False,True
27,2227,False,False,True
67,2726,True,False,False
27,1744,True,True,True
45,1197,True,False,False
45,2270,False,False,True
20,95,False,False,False
50,3467,True,False,True
23,3306,False,False,True
19,283,True,True,False
23,489,True,False,False
64,1119,False,False,False
28,1089,True,False,False
31,401,False,False,True
23,1481,True,False,False
53,1502,True,False,False
32,3200,True,False,False
57,3488,False,False,True
40,1020,True,False,False
35,130,True,False,False
24,1448,True,False,True
51,297,False,False,False
22,1154,True,True,True
40,594,False,True,True
19,889,False,False,True
61,3749,False,False,True
22,320,False,True,True
50,1121,True,False,False
20,862,True,False,True
29,965,False,False,False
49,3428,False,False,True
55,3412,True,False,False
27,288,True,False,False
25,602,False,True,False
53,1400,False,False,True
59,1661,False,False,True
63,749,True,True,False
56,1000,True,False,False
51,417,False,False,False
60,332,False,False,False
40,946,True,False,True
40,468,False,False,True
41,642,False,False,True
40,1514,False,False,False
34,2475,True,False,True
27,500,False,True,True
55,234,True,False,True
54,1013,True,False,True
45,1733,False,False,True
62,861,False,False,False
69,425,True,False,False
50,575,True,True,True
57,2844,True,False,True
26,3005,False,False,True
42,1121,False,False,True
36,1652,True,False,True
41,2585,False,False,True
55,368,True,False,True
41,1171,True,False,True
19,255,True,False,False
44,2454,True,False,True
8,406,True,False,False
18,3277,False,False,False
44,160,False,False,True
61,272,False,False,True
34,2342,False,True,False
37,129,True,False,False
66,280,False,False,False
57,936,False,False,False
34,151,False,False,False
44,96,True,False,False
16,1476,False,False,False
49,3805,True,False,False
44,1076,False,False,False
25,337,True,False,False
28,280,False,True,False
42,404,True,False,False
53,338,False,False,False
33,2611,False,False,False
47,2744,False,False,False
16,758,True,True,False
16,1014,True,False,False
21,569,False,True,False
18,491,True,True,True
30,361,False,False,False
23,919,False,False,False
64,177,True,False,False
65,425,True,False,False
54,185,True,False,True
59,184,True,False,True
45,944,True,False,False
55,663,True,False,False
41,481,True,False,False
14,1050,True,False,False
8,409,True,False,True
48,170,False,True,False
42,977,False,True,False
53,3643,False,False,True
47,3065,True,False,False
37,230,True,False,True
14,220,True,False,False
40,1744,True,False,True
31,416,True,False,False
49,1440,False,False,False
44,1660,True,True,False
27,1028,False,True,False
26,101,False,False,False
48,2158,False,True,True
58,866,True,False,True
22,1399,True,False,False
60,2259,True,False,True
51,1217,True,False,True
61,628,False,False,False
67,2276,True,False,False
21,547,False,True,False
23,268,True,False,False
51,2172,True,False,True
43,2520,True,False,True
45,146,False,False,False
21,1590,False,False,True
24,1130,False,True,True
35,1084,True,False,False
66,451,True,False,False
38,1368,False,False,True
49,726,True,False,False
52,1897,True,False,True
18,678,True,False,False
42,261,False,False,False
60,447,False,False,True
68,1235,True,False,False
63,316,True,False,False
25,221,False,True,False
29,964,False,True,True
34,129,False,False,False
20,236,True,True,False
29,781,False,False,True
45,280,True,False,True
27,183,True,False,False
29,2556,True,False,False
29,651,False,False,False
48,1713,True,False,True
26,679,False,False,False
64,112,False,False,True
54,541,False,False,True
37,1723,True,True,False
58,500,True,False,False
39,370,True,True,False
53,2277,True,False,True
16,861,True,False,False
49,258,True,False,True
22,779,False,True,False
22,861,True,False,True
15,417,False,False,False
30,2288,True,False,True
25,1189,False,True,False
24,455,False,False,False
60,2253,False,False,False
62,528,True,False,False
27,1533,False,False,False
22,1136,False,True,True
50,1437,True,False,True
36,1448,True,False,True
47,2586,False,False,True
23,946,False,False,True
40,192,True,False,True
37,2601,True,False,False
53,3825,True,False,True
80,3859,False,False,False
56,1931,False,False,False
54,335,False,False,False
